Country/State,City/Region,Group Name,Link,Latitude,Longitude
NEW JERSEY,Statewide,East Coast Slackliners,https://www.facebook.com/groups/EastCoastSlackline/,,
,Statewide,Slackline NJ,https://www.facebook.com/groups/406022506417319/,,
,Statewide,Central NJ - Peppermint Slacks,https://www.facebook.com/groups/139161909830436/,,
,,,,,
NEW MEXICO,Statewide,Slacklife New Mexico,https://www.facebook.com/groups/1051972498178316/,,
,Albuquerque,Albuquerque Slackliners,https://www.facebook.com/groups/211673588902938/,,
,,,,,
NEW YORK,Statewide,East Coast Slackliners,https://www.facebook.com/groups/EastCoastSlackline,,
,New York City,City Slackers NYC,https://www.facebook.com/groups/cityslackersNYC/,,
,New York City,NYC Slackliners,https://www.facebook.com/groups/469357513094071/,,
,New York City,Slackline New York,https://www.facebook.com/groups/387669981318242/,,
,Hudson Valley,Hudson Valley Slackline,www.fb.com/groups/1592052381051309/,,
,Plattsburgh,Platty Slack (SUNY Plattsburgh),https://www.facebook.com/groups/plattyslack/,,
,Buffalo,Buffalo Slackline,https://www.facebook.com/groups/1758353207780274/,,
,,,,,
NORTH CAROLINA,Statewide,East Coast Slackliners,https://www.facebook.com/groups/EastCoastSlackline/,,
,Statewide,North Carolina Slackline,https://www.facebook.com/groups/900757666699247/,,
,Statewide,Slacklife NC,https://www.facebook.com/groups/430003817164446/,,
,Statewide,Southeast Slackline ,https://www.facebook.com/SoutheastSlackline/,,
,Statewide,South East Slackliners,https://www.facebook.com/groups/SouthEastSlackline/,,
,Asheville,Slack-Librium,https://www.facebook.com/SlackLibrium/,,
,Asheville,Asheville Slackliners,https://www.facebook.com/groups/ashevilleslackliners/,,
,,,,,
NORTH DAKOTA,Statewide,Midwest Slackers,https://www.facebook.com/groups/307540986256248/,,
,Fargo,FM Slackers,https://www.facebook.com/groups/200332057010271/,,
,,,,,
OHIO,Statewide,Mid-Ohio Valley AcroYoga and Slacklining,www.fb.com/groups/ohiovalleyacroyoga/,,
,Statewide,Midwest Slackers,https://www.facebook.com/groups/307540986256248/,,
,Statewide,Ohio Highliners ,https://www.facebook.com/groups/Ohiohighliners/,,
,Statewide,Slacklining Northern Ohio,https://www.facebook.com/gpslacking/,,
,Cincinnati,Cincinnati Slack N’ Climb,https://www.facebook.com/groups/374677945914925/,,
,Cincinnati,UC Slacklining,https://www.facebook.com/groups/292595357523645/,,
,Columbus,OSU Slackliners (Ohio State University),www.fb.com/groups/107954635957548/,,
,Oxford,Miami Slacklining (Miami university),www.facebook.com/groups/miamislackers/,,
,,,,,
OKLAHOMA,Statewide,Slackline Oklahoma,www.facebook.com/groups/slacklineoklahoma/,,
,Norman,Sooner Slackliners (University of Oklahama),www.fb.com/groups/103038393193462,,
,,,,,
OREGON,Statewide,"NW slackline (Seattle, Portland, Olympia, Tacoma, Vancouver)",fb.com/groups/nwslackline/,,
,Eugene,Eugene Slackers,https://www.facebook.com/groups/577767668937573/,,
,Portland,Portland Slackliners,https://www.facebook.com/groups/1468961823430601/,,
,Portland,Slackline Portland,https://www.facebook.com/groups/1587554714872016/,,
,Smith Rock/Bend,Central Oregon Slackline,www.fb.com/groups/CentralOregonSlackline/,,
,Southern Oregon/Nor Ca,Jefferson State Slacklines,www.fb.com/groups/174066186303076/,,
,Columbia Gorge/Hood River,Slackliners of the Columbia Gorge,https://www.facebook.com/groups/523153325226630,,
,,,,,
PENNSYLVANIA,Statewide,PA Slackers,www.facebook.com/groups/374828849224910/?ref=br_rs,,
,Happy Valley,Happy Valley Slackers,https://www.facebook.com/groups/1624487294497613/,,
,Philadelphia,Philly Slackers,https://www.facebook.com/groups/1155231911207612/,,
,Pittsburgh,Slackline Pittsburgh,https://www.facebook.com/groups/79699399846/,,
,Pittsburgh,Steel City Slackers,https://www.facebook.com/SteelCitySlackers/,,
,Swarthmore,SwatSlackerz,https://www.facebook.com/groups/511020135618606/,,
,West Chester,WCU Slackline Society (West Chester University),www.fb.com/groups/472937362760911,,
,,,,,
RHODE ISLAND,Statewide,East Coast Slackliners,https://www.facebook.com/groups/EastCoastSlackline/,,
,,,,,
SOUTH CAROLINA,Statewide,East Coast Slackliners,https://www.facebook.com/groups/EastCoastSlackline,,
,Statewide,South Carolina Slackline,https://www.facebook.com/groups/SouthCarolinaSlackline,,
,Statewide,Southeast Slackline,https://www.facebook.com/SoutheastSlackline/,,
,Statewide,South East Slackliners ,https://www.facebook.com/groups/SouthEastSlackline/,,
,Tigerville,NGU Slackers (North Greenville University),www.fb.com/groups/1459224751051978,,
,,,,,
SOUTH DAKOTA,Statewide,Midwest Slackers,https://www.facebook.com/groups/307540986256248/,,
,,,,,
TENNESSEE,Statewide,Southeast Slackline,https://www.facebook.com/SoutheastSlackline/,,
,Statewide,South East Slackliners,https://www.facebook.com/groups/SouthEastSlackline,,
,Nashville,"Slack Camp, Nashville",https://www.facebook.com/groups/1427277687360874/,,
,,Slackline Nashville,https://www.facebook.com/groups/1427277687360874/,,
,,,,,
TEXAS,Dallas,Dallas Slackline,https://www.facebook.com/groups/387496084670130/,,
,Denton,Denton Slacklining,https://www.facebook.com/groups/190828361022574/,,
,Denton,Denton Slackliners,https://www.facebook.com/groups/dentonslackliners/,,
,Houston,Slackline Houston,https://www.facebook.com/groups/HoustonSlacklining/,,
,Houston,Clear lake,https://www.facebook.com/groups/807147773002940/,,
,Austin,Austin Slacklines,https://www.facebook.com/groups/329098067135506/,,
,Austin,Austin Slackliners Association,https://www.facebook.com/groups/slackATX/,,
,San Marcos,Slackline San Marcos,https://www.facebook.com/groups/694282013954006/,,
,Tyler,Slacklife Tyler,https://www.facebook.com/groups/972041319482633/,,
,Waco,Slackline Waco,https://www.facebook.com/groups/417521778306805/,,
,,,,,
UTAH,Statewide,Utah Yogaslackers,https://www.facebook.com/groups/551774411562746/,,
,Moab,Fruit Bowl Highline Area,https://www.facebook.com/groups/257080718157988/,,
,Moab,Slackline Moab,www.facebook.com/groups/slacklinemoab/,,
,Provo/Orem,Happy Valley Highliners,https://www.facebook.com/groups/531125466911248/,,
,Salt Lake City,Salt Lake City Slackliners,www.facebook.com/groups/368920086580579/,,
,Wasatch/Salt Lake Valley,Wasatch Slackers,www.facebook.com/groups/523158661104334/,,
,Zion (Southwest Utah),Slackline Zion,https://www.facebook.com/groups/2027350767305019/,,
,,,,,
VERMONT,Statewide,VT Slackers,https://www.facebook.com/groups/vtslackline/,,
,Statewide,Vermont Slackliners,https://www.facebook.com/groups/449565251746822/,,
,,,,,
VIRGINIA,Statewide,East Coast Slackliners,https://www.facebook.com/groups/EastCoastSlackline/,,
,Statewide,Southeast Slackline,https://www.facebook.com/SoutheastSlackline/,,
,Statewide,South East Slackliners,https://www.facebook.com/groups/SouthEastSlackline,,
,Blacksburg,VT Slackers (Virginia Tech),https://www.facebook.com/groups/vtslackline/,,
,Richmond,RVA Slackliners,https://www.facebook.com/groups/716832055116769,,
,Washington DC (D.C. Metro),DMV Slackliners,www.facebook.com/groups/dmvslackline/,,
,,,,,
WASHINGTON,Statewide,"NW slackline (Seattle, Portland, Olympia, Tacoma, Vancouver)",fb.com/groups/nwslackline/,,
,Statewide,North Cascades - Highline North Cascades,www.facebook.com/groups/1442942329349029/,,
,Seattle,Seattle Slacklining Group,https://www.facebook.com/groups/504564052892877/,,
,San Juan Islands,NW Slackline (San Juan Islands),www.fb.com/groups/200168316854859/,,
,Wenatchee,Slackline Wenatchee (North Central WA),www.fb.com/groups/1625082941038262,,
,,,,,
WEST VIRGINIA,Statewide,Southeast Slackline,https://www.facebook.com/SoutheastSlackline/,,
,Statewide,South East Slackliners,https://www.facebook.com/groups/SouthEastSlackline/,,
,Statewide,West Virginia Slackers,https://www.facebook.com/groups/1734581520128882/,,
,Huntington,Huntington Slackers,https://www.facebook.com/groups/HuntingtonSlackers/,,
,Smoke Hole,Smoke Hole Highline Area,www.facebook.com/groups/1727880360819984/,,
,,,,,
WISCONSIN,Statewide,Midwest Slackers,https://www.facebook.com/groups/307540986256248/,,
,Statewide,Slacklining in Wisconsin/Illinois,https://www.facebook.com/groups/127047784036439/,,
,Kenosha,SlackChat Kenosha WI,https://www.facebook.com/groups/588390514662009/,,
,Milwaukee,Milwaukee Slacklining,https://www.facebook.com/groups/341318955971478/,,
,,Milwaukee Slackline Collective,www.facebook.com/MilwaukeeSlacklineCollective/,,
,Madison,Badger Slackers,https://www.facebook.com/groups/284064041797149/,,
,,,,,
END OF UNITED STATES,,,,,
,,,,,
URUGUAY,Countrywide,SlackLine URUGUAY,https://www.facebook.com/groups/213183395550577/,,
,,,,,
VENEZUELA,Countrywide,Slackline Venezuela,https://www.facebook.com/SlacklineVenezuela/,,
,Countrywide,Slackline Venezuela,https://www.facebook.com/SlacklineVzla/,,
,Caracas,Caracas Slackline Crew,www.fb.com/Caracas-Slackline-Crew-1544997865780908/,,
,Caracas,Slackline Caracas,https://www.facebook.com/groups/115484648565648/,,
,Paraguana,Slackline Paraguana,https://www.facebook.com/Slacklineparaguana,,
,,,,,
VIETNAM,Hanoï,Hanoï Slack-line,https://www.facebook.com/groups/807232429297074/,,
